grapheme,ground_truth_phoneme,predicted_phoneme,model_id
absolute,ˈæbsəlˌut,/ˈæbsəluːt/,google/gemma-2-9b-it
academic,ˌækədˈɛmɪk,/ˌækəˈdɛmɪk/,google/gemma-2-9b-it
acceptance,æksˈɛptəns,/ˌækˈsɛptəns/,google/gemma-2-9b-it
accommodation,əkˌɑmədˈeɪʃən,/ˌæk.ə.məˈdeɪ.ʃən/,google/gemma-2-9b-it
accordance,əkˈɔːɹdəns,/əˈkɔɹdən(t)s/,google/gemma-2-9b-it
acronyms,ˈækɹənɪmz,/ˈækɹənɪmz/,google/gemma-2-9b-it
activist,ˈæktəvəst,/ˈæktɪvɪst/,google/gemma-2-9b-it
adaptive,ədˈæptɪv,/ədˈæptɪv/,google/gemma-2-9b-it
adhere,ədhˈɪɹ,/ədˈhɪr/,google/gemma-2-9b-it
admire,ædmˈaɪɹ,/ədˈmaɪr/,google/gemma-2-9b-it
admired,ədmˈaɪɚd,/ədˈmaɪɹd/,google/gemma-2-9b-it
advisory,ædvˈaɪzɚi,/ədˈvaɪzəri/,google/gemma-2-9b-it
afraid,əfɹˈeɪd,/əˈfrɛd/,google/gemma-2-9b-it
afro,ˈæfɹoʊ,/ˈæfroʊ/,google/gemma-2-9b-it
agnes,ˈægnɪs,/ˈædʒnɪz/,google/gemma-2-9b-it
agreement,əgɹˈiːmənt,/əˈɡɹiːmɛnt/,google/gemma-2-9b-it
alert,əlˈɚt,/əˈlɝt/,google/gemma-2-9b-it
allergic,əlˈɚdʒɪk,/əˈlɜr.dʒɪk/,google/gemma-2-9b-it
alphabet,ˈælfəbˌɛt,/ˈælˈfəbɛt/,google/gemma-2-9b-it
alps,ˈælps,/ˈɑːlpz/,google/gemma-2-9b-it
ama,ˈɑːmə,/əˈmɑː/,google/gemma-2-9b-it
amp,ˈæmp,/æmp/,google/gemma-2-9b-it
amps,ˈæmps,/æmps/,google/gemma-2-9b-it
analytical,ˌænəlˈɪtɪkəl,/ˌænəˈlɪtɪkəl/,google/gemma-2-9b-it
anchorage,ˈæŋkɚədʒ,/ˈæŋkərɪdʒ/,google/gemma-2-9b-it
answer,ˈænsɚ,/ˈænsər/,google/gemma-2-9b-it
answers,ˈænsɚz,/ˈænsərz/,google/gemma-2-9b-it
anthem,ˈænθəm,/ˈænθəm/,google/gemma-2-9b-it
anthropology,ˌænθɹəpˈɑːlədʒi,/ˌænθɹoˈpɑlədʒi/,google/gemma-2-9b-it
apologize,əpˈɑːlədʒˌaɪz,/əpəˈlo dʒaɪz/,google/gemma-2-9b-it
apparently,əpˈɛɹəntli,/əpˈɛɹəntli/,google/gemma-2-9b-it
approximately,əpɹˈɑːksəmətli,/əˌprɑːkˈsɪmətli/,google/gemma-2-9b-it
aruba,ɚˈuːbə,/ɑːˈruːbə/,google/gemma-2-9b-it
ascent,əsˈɛnt,/əˈsɛnt/,google/gemma-2-9b-it
ask,ˈæsk,/ɑsk/,google/gemma-2-9b-it
asks,ˈæsks,/ɑks/,google/gemma-2-9b-it
aspire,əspˈaɪɹ,/əˈspaɪr/,google/gemma-2-9b-it
assembly,əsˈɛmbli,/əˈsɛmbli/,google/gemma-2-9b-it
attentive,ətˈɛntɪv,/əˈtɛn tɪv/,google/gemma-2-9b-it
attitude,ˈætətˌud,/ˈætɪtjuːd/,google/gemma-2-9b-it
attract,ətɹˈækt,/əˈtrækt/,google/gemma-2-9b-it
attracted,ətɹˈæktəd,/əˈtræktid/,google/gemma-2-9b-it
auction,ˈɑːkʃən,/ˈɔkʃən/,google/gemma-2-9b-it
automobile,ˈɔːtəmoʊbˌil,/ˌɔːtəˈmoʊbɪl/,google/gemma-2-9b-it
awake,əwˈeɪk,/əˈweɪk/,google/gemma-2-9b-it
azerbaijani,ˌɑzɚbaɪdʒˈɑːni,/ˌæzərˈbaɪdʒɑːni/,google/gemma-2-9b-it
bahamas,bəhˈɑːməz,/bəˈhɑːməz/,google/gemma-2-9b-it
barber,bˈɑːɹbɚ,/ˈbɑɹbər/,google/gemma-2-9b-it
basement,bˈeɪsmənt,/ˈbeɪsmənt/,google/gemma-2-9b-it
basketball,bˈæskətbˌɔl,/ˈbɑːskɪtbɔːl/,google/gemma-2-9b-it
bathtub,bˈæθtəb,/ˈbætˌtʌb/,google/gemma-2-9b-it
baxter,bˈækstɚ,/ˈbæk.stɚ/,google/gemma-2-9b-it
beautifully,bjˈuːtəfli,/ˌbjuːˈtɪfəli/,google/gemma-2-9b-it
beauty,bjˈuːti,/ˈbjuːti/,google/gemma-2-9b-it
beaver,bˈiːvɚ,/ˈbiːvər/,google/gemma-2-9b-it
behalf,bɪhˈæf,/bɪˈhɑːlf/,google/gemma-2-9b-it
beings,bˈiːɪŋz,/ˈbiːŋz/,google/gemma-2-9b-it
belong,bɪlˈɔːŋ,/bəˈlɒŋ/,google/gemma-2-9b-it
belonged,bɪlˈɔːŋd,/bɪˈlɒŋd/,google/gemma-2-9b-it
belonging,bɪlˈɔːŋɪŋ,/bɪˈlɒŋɪŋ/,google/gemma-2-9b-it
belongs,bɪlˈɔːŋz,/bɛˈlɒŋz/,google/gemma-2-9b-it
bend,bˈɛnd,/bɛnd/,google/gemma-2-9b-it
bending,bˈɛndɪŋ,/ˈbɛndɪŋ/,google/gemma-2-9b-it
beneficial,bˌɛnəfˈɪʃəl,/bɛˈnɛfɪʃəl/,google/gemma-2-9b-it
bent,bˈɛnt,/bɛnt/,google/gemma-2-9b-it
bethany,bˈɛθəni,/bɛˈθænɪ/,google/gemma-2-9b-it
bid,bˈɪd,/bɪd/,google/gemma-2-9b-it
bidding,bˈɪdɪŋ,/ˈbɪdɪŋ/,google/gemma-2-9b-it
bids,bˈɪdz,/bɪdz/,google/gemma-2-9b-it
biker,bˈaɪkɚ,/ˈbaɪkər/,google/gemma-2-9b-it
bingo,bˈɪŋgoʊ,/ˈbɪŋɡoʊ/,google/gemma-2-9b-it
bird,bˈɚd,/bɝd/,google/gemma-2-9b-it
birds,bˈɚdz,/bɝːdz/,google/gemma-2-9b-it
blair,blˈɛɹ,/blɛər/,google/gemma-2-9b-it
blazer,blˈeɪzɚ,/ˈbleɪzər/,google/gemma-2-9b-it
blew,blˈuː,/bluː/,google/gemma-2-9b-it
bling,blˈaɪn,/blɪŋ/,google/gemma-2-9b-it
bliss,blˈɪs,/blɪs/,google/gemma-2-9b-it
blitz,blˈɪts,/blɪts/,google/gemma-2-9b-it
blow,blˈoʊ,/bloʊ/,google/gemma-2-9b-it
blown,blˈoʊn,/bləʊn/,google/gemma-2-9b-it
blows,blˈoʊz,/bləʊz/,google/gemma-2-9b-it
bondage,bˈɑːndɪdʒ,/ˈbɑndɪdʒ/,google/gemma-2-9b-it
bonus,bˈoʊnəs,/ˈboʊnəs/,google/gemma-2-9b-it
boone,bˈuːn,/ˈbuːn/,google/gemma-2-9b-it
boot,bˈuːt,/buːt/,google/gemma-2-9b-it
boots,bˈuːts,/buːts/,google/gemma-2-9b-it
bordeaux,bɔɹdˈoʊ,/bɔrˈdøʊ/,google/gemma-2-9b-it
border,bˈɔːɹdɚ,/ˈbɔːrdər/,google/gemma-2-9b-it
borders,bˈɔːɹdɚz,/ˈbɔːrdərz/,google/gemma-2-9b-it
born,bˈɔːɹn,/bɔrn/,google/gemma-2-9b-it
bottom,bˈɑːtəm,/ˈbɑtəm/,google/gemma-2-9b-it
bottoms,bˈɑːtəmz,/ˈbɑːtəmz/,google/gemma-2-9b-it
box,bˈɑːks,/bɑks/,google/gemma-2-9b-it
boxes,bˈɑːksəz,/ˈbɑksɪz/,google/gemma-2-9b-it
boxing,bˈɑːksɪŋ,/ˈbɑksɪŋ/,google/gemma-2-9b-it
brass,bɹˈæs,/bræs/,google/gemma-2-9b-it
breeze,bɹˈiːz,/bɹiːz/,google/gemma-2-9b-it
brett,bɹˈɛt,/brɛt/,google/gemma-2-9b-it
brewing,bɹˈuːɪŋ,/ˈbruːɪŋ/,google/gemma-2-9b-it
bridal,bɹˈaɪdəl,/ˈbrɪdəl/,google/gemma-2-9b-it
brigade,bɹəgˈeɪd,/bɹɪˈɡeɪd/,google/gemma-2-9b-it
brit,bɹˈɪt,/brɪt/,google/gemma-2-9b-it
broker,bɹˈoʊkɚ,/ˈbrəʊkər/,google/gemma-2-9b-it
brotherhood,bɹˈʌðɚhˌʊd,/ˈbrʌðərˌhʊd/,google/gemma-2-9b-it
brutal,bɹˈuːtəl,/ˈbrʊtəl/,google/gemma-2-9b-it
bulk,bˈʌlk,/bʊlk/,google/gemma-2-9b-it
bunny,bˈʌni,/ˈbʌni/,google/gemma-2-9b-it
burst,bˈɚst,/bɝst/,google/gemma-2-9b-it
bursting,bˈɚstɪŋ,/ˈbɝːstɪŋ/,google/gemma-2-9b-it
burundi,bɚˈʌndi,/bʊˈɹʊndi/,google/gemma-2-9b-it
businesses,bˈɪznəsəz,/ˈbɪznɪsəz/,google/gemma-2-9b-it
but,bˈʌt,/bʌt/,google/gemma-2-9b-it
by,bˈaɪ,/baɪ/,google/gemma-2-9b-it
bye,bˈaɪ,/baɪ/,google/gemma-2-9b-it
bypass,bˈaɪpˌæs,/ˈbaɪˌpæs/,google/gemma-2-9b-it
cafe,kəfˈeɪ,/ˈkafɛ/,google/gemma-2-9b-it
calculator,kˈælkjəlˌeɪtɚ,/kəˈlkyulˌeɪtər/,google/gemma-2-9b-it
calibration,kˌæləbɹˈeɪʃən,/ˌkælɪbɹeɪʃən/,google/gemma-2-9b-it
caller,kˈɔːlɚ,/ˈkɑːlər/,google/gemma-2-9b-it
calorie,kˈælɚi,/ˈkælɚi/,google/gemma-2-9b-it
cambridge,kˈeɪmbɹɪdʒ,/ˈkæmbɹɪdʒ/,google/gemma-2-9b-it
came,kˈeɪm,/keɪm/,google/gemma-2-9b-it
capital,kˈæpətəl,/ˈkæpɪtl/,google/gemma-2-9b-it
catalyst,kˈætələst,/ˈkætəlɪst/,google/gemma-2-9b-it
cautious,kˈɔːʃəs,/ˈkɔːʃəs/,google/gemma-2-9b-it
cd,sˈiːdˈiː,/siːdiː/,google/gemma-2-9b-it
cecilia,sɪsˈiːljə,/səˈsɪliə/,google/gemma-2-9b-it
centennial,sɛntˈɛniəl,/sɛnˈtɛnɪəl/,google/gemma-2-9b-it
centre,sˈɛntɚ,/ˈsɛntər/,google/gemma-2-9b-it
centres,sˈɛntɚz,/ˈsɛntərz/,google/gemma-2-9b-it
certainty,sˈɚtənti,/səˈtɜːrnɪti/,google/gemma-2-9b-it
chang,tʃˈæŋ,/tʃɑŋ/,google/gemma-2-9b-it
characteristic,kˌɛɹəktɚˈɪstɪk,/ˌkærəktərˈɪstɪk/,google/gemma-2-9b-it
chat,tʃˈæt,/tʃæt/,google/gemma-2-9b-it
chats,tʃˈæts,/tʃæts/,google/gemma-2-9b-it
chatting,tʃˈætɪŋ,/ˈtʃætɪŋ/,google/gemma-2-9b-it
cheat,tʃˈiːt,/tʃiːt/,google/gemma-2-9b-it
cheating,tʃˈiːtɪŋ,/ˈtʃiːtɪŋ/,google/gemma-2-9b-it
cheats,tʃˈiːts,/tʃiːts/,google/gemma-2-9b-it
chef,ʃˈɛf,/ʃɛf/,google/gemma-2-9b-it
chest,tʃˈɛst,/tʃɛst/,google/gemma-2-9b-it
chests,tʃˈɛsts,/tʃɛsts/,google/gemma-2-9b-it
chevron,ʃˈɛvɹən,/ˈtʃɛvrən/,google/gemma-2-9b-it
chic,ʃˈiːk,/ʃɪk/,google/gemma-2-9b-it
chicken,tʃˈɪkən,/ˈtʃɪkən/,google/gemma-2-9b-it
chickens,tʃˈɪkənz,/ˈtʃɪkənz/,google/gemma-2-9b-it
chrome,kɹˈoʊm,/kroʊm/,google/gemma-2-9b-it
clash,klˈæʃ,/klæʃ/,google/gemma-2-9b-it
clearance,klˈɪɹəns,/ˈklɪərəns/,google/gemma-2-9b-it
climax,klˈaɪmˌæks,/ˈklaɪmæks/,google/gemma-2-9b-it
clinton,klˈɪntən,/ˈklɪntən/,google/gemma-2-9b-it
cloves,klˈoʊvz,/kləʊvz/,google/gemma-2-9b-it
clutter,klˈʌtɚ,/ˈklʌtər/,google/gemma-2-9b-it
coalition,kˌoʊəlˈɪʃən,/koʊˈliʃən/,google/gemma-2-9b-it
code,kˈoʊd,/koʊd/,google/gemma-2-9b-it
codes,kˈoʊdz,/koʊdz/,google/gemma-2-9b-it
col,kˈoʊl,/kɑl/,google/gemma-2-9b-it
cole,kˈoʊl,/koʊl/,google/gemma-2-9b-it
colleague,kˈɑːlig,/ˈkɒlɪɡ/,google/gemma-2-9b-it
colleagues,kˈɑːligz,/kəˈliːɡz/,google/gemma-2-9b-it
collected,kəlˈɛktəd,/kəˈlɛktɪd/,google/gemma-2-9b-it
collecting,kəlˈɛktɪŋ,/kəˈlɛktɪŋ/,google/gemma-2-9b-it
color,kˈʌlɚ,/ˈkɑːlər/,google/gemma-2-9b-it
colored,kˈʌlɚd,/ˈkʌlərɪd/,google/gemma-2-9b-it
colors,kˈʌlɚz,/ˈkʌlər z/,google/gemma-2-9b-it
comeback,kˈʌmbˌæk,/ˈkʌmˌbæk/,google/gemma-2-9b-it
comet,kˈɑːmət,/ˈkɑːmɪt/,google/gemma-2-9b-it
comfy,kˈʌmfi,/ˈkʌmfi/,google/gemma-2-9b-it
commerce,kˈɑːmɚs,/ˈkɔmɜrs/,google/gemma-2-9b-it
commonly,kˈɑːmənli,/ˈkɑmənli/,google/gemma-2-9b-it
commute,kəmjˈuːt,/kəˈmjuːt/,google/gemma-2-9b-it
comp,kˈɑːmp,/kəm/,google/gemma-2-9b-it
compartment,kəmpˈɑːɹtmənt,/kəmˈpɑɹtmənt/,google/gemma-2-9b-it
complaints,kəmplˈeɪnts,/kəmˈpleɪnts/,google/gemma-2-9b-it
completely,kəmplˈiːtli,/kəmˈpliːtli/,google/gemma-2-9b-it
compute,kəmpjˈuːt,/kəmˈpjut/,google/gemma-2-9b-it
computing,kəmpjˈuːtɪŋ,/kəmˈpjutɪŋ/,google/gemma-2-9b-it
con,kˈɑːn,/kɑn/,google/gemma-2-9b-it
conclude,kənklˈuːd,/kənˈkluːd/,google/gemma-2-9b-it
concluded,kənklˈuːdəd,/kənˈkluːdɪd/,google/gemma-2-9b-it
concludes,kənklˈuːdz,/kənˈkluːdz/,google/gemma-2-9b-it
condominium,kˌɑndəmˈɪniəm,/ˌkɑːn.dəˈmɪn.i.əm/,google/gemma-2-9b-it
confession,kənfˈɛʃən,/kənˈfɛʃən/,google/gemma-2-9b-it
confetti,kənfˈɛti,/kənˈfɛti/,google/gemma-2-9b-it
configure,kənfˈɪgjɚ,/kənˈfɪɡjʊr/,google/gemma-2-9b-it
connections,kənˈɛkʃənz,/kəˈnɛkʃənz/,google/gemma-2-9b-it
consent,kənsˈɛnt,/kənˈsɛnt/,google/gemma-2-9b-it
consider,kənsˈɪdɚ,/kənˈsɪdər/,google/gemma-2-9b-it
consideration,kənsˌɪdɚˈeɪʃən,/kənˌsɪdərˈeɪʃən/,google/gemma-2-9b-it
consideration,kənsˌɪdɚˈeɪʃən,/kənˌsɪdərˈeɪʃən/,google/gemma-2-9b-it
considered,kənsˈɪdɚd,/kənˈsɪdərɪd/,google/gemma-2-9b-it
considering,kənsˈɪdɚɪŋ,/kənˈsɪdərɪŋ/,google/gemma-2-9b-it
considers,kənsˈɪdɚz,/kənˈsɪdərz/,google/gemma-2-9b-it
constitute,kˈɑːnstətˌut,/kənˈstɪtjuːt/,google/gemma-2-9b-it
constitutes,kˈɑːnstətˌuts,/kənˈstɪtjuːts/,google/gemma-2-9b-it
consumption,kənsˈʌmpʃən,/kənˈsʌmpʃən/,google/gemma-2-9b-it
contingent,kəntˈɪndʒənt,/kənˈtɪndʒənt/,google/gemma-2-9b-it
continuously,kəntˈɪnjuəsli,/ˌkɑːntɪˈnjuːəsli/,google/gemma-2-9b-it
continuum,kəntˈɪnjuəm,/kənˈtɪnjuːm/,google/gemma-2-9b-it
controller,kəntɹˈoʊlɚ,/kənˈtɹoʊlər/,google/gemma-2-9b-it
converted,kənvˈɚtɪd,/kənˈvɝːtɪd/,google/gemma-2-9b-it
convince,kənvˈɪns,/kənˈvɪns/,google/gemma-2-9b-it
convinced,kənvˈɪnst,/kənˈvɪnst/,google/gemma-2-9b-it
convincing,kənvˈɪnsɪŋ,/kənˈvɪnsɪŋ/,google/gemma-2-9b-it
cookbook,kˈʊkbˌʊk,/ˈkʊkˌbʊk/,google/gemma-2-9b-it
cooker,kˈʊkɚ,/ˈkʊkər/,google/gemma-2-9b-it
cookies,kˈʊkiz,/ˈkʊkiːz/,google/gemma-2-9b-it
cor,kˈɔːɹ,/kɔɹ/,google/gemma-2-9b-it
corrections,kɚˈɛkʃənz,/kəˈrɛkʃənz/,google/gemma-2-9b-it
correspondent,kˌɔɹəspˈɑːndənt,/ˌkɔrəˈspɒndənt/,google/gemma-2-9b-it
corruption,kɚˈʌpʃən,/kɔrˈʌpʃən/,google/gemma-2-9b-it
cosy,kˈoʊzi,/ˈkoʊzi/,google/gemma-2-9b-it
cougar,kˈuːgɚ,/ˈkuːɡər/,google/gemma-2-9b-it
counter,kˈaʊntɚ,/ˈkaʊntər/,google/gemma-2-9b-it
countries,kˈʌntɹiz,/ˈkʌntriːz/,google/gemma-2-9b-it
courses,kˈɔːɹsəz,/ˈkɔːrsɪz/,google/gemma-2-9b-it
courteous,kˈɚtiəs,/ˈkɝːtɪəs/,google/gemma-2-9b-it
cpu,kˈuː,/siːpjuː/,google/gemma-2-9b-it
cradle,kɹˈeɪdəl,/ˈkrædəl/,google/gemma-2-9b-it
crash,kɹˈæʃ,/kræʃ/,google/gemma-2-9b-it
crashed,kɹˈæʃt,/ˈkræʃt/,google/gemma-2-9b-it
crashes,kɹˈæʃɪz,/ˈkræʃəz/,google/gemma-2-9b-it
crashing,kɹˈæʃɪŋ,/ˈkræʃɪŋ/,google/gemma-2-9b-it
crazy,kɹˈeɪzi,/ˈkreɪzi/,google/gemma-2-9b-it
creamy,kɹˈiːmi,/ˈkriːmi/,google/gemma-2-9b-it
creed,kɹˈiːd,/kriːd/,google/gemma-2-9b-it
creep,kɹˈiːp,/kriːp/,google/gemma-2-9b-it
crest,kɹˈɛst,/kɹɛst/,google/gemma-2-9b-it
crib,kɹˈɪb,/krɪb/,google/gemma-2-9b-it
cricket,kɹˈɪkət,/ˈkrɪkɪt/,google/gemma-2-9b-it
criminal,kɹˈɪmənəl,/ˈkrɪmɪnəl/,google/gemma-2-9b-it
croatian,kɹoʊˈeɪʃən,/kroʊˈeɪʃən/,google/gemma-2-9b-it
crochet,kɹoʊʃˈeɪ,/kroʊˈʃɛt/,google/gemma-2-9b-it
crush,kɹˈʌʃ,/krʌʃ/,google/gemma-2-9b-it
crushed,kɹˈʌʃt,/ˈkrʌʃt/,google/gemma-2-9b-it
crushing,kɹˈʌʃɪŋ,/ˈkrʊʃɪŋ/,google/gemma-2-9b-it
cubic,kjˈuːbɪk,/ˈkjuːbɪk/,google/gemma-2-9b-it
cuisine,kwɪzˈiːn,/kwiːˈziːn/,google/gemma-2-9b-it
cumming,kˈʌmɪŋ,/ˈkʌmɪŋ/,google/gemma-2-9b-it
custody,kˈʌstədi,/ˈkʌstədi/,google/gemma-2-9b-it
customer,kˈʌstəmɚ,/ˈkʌstəməɹ/,google/gemma-2-9b-it
customers,kˈʌstəmɚz,/ˈkʌstəmərz/,google/gemma-2-9b-it
cutter,kˈʌtɚ,/ˈkʌtər/,google/gemma-2-9b-it
cylinder,sˈɪləndɚ,/ˈsɪlɪndər/,google/gemma-2-9b-it
dame,dˈeɪm,/deɪm/,google/gemma-2-9b-it
dare,dˈɛɹ,/dɛɹ/,google/gemma-2-9b-it
death,dˈɛθ,/dɛθ/,google/gemma-2-9b-it
debit,dˈɛbɪt,/ˈdɛbɪt/,google/gemma-2-9b-it
debut,deɪbjˈuː,/dɪˈbuːt/,google/gemma-2-9b-it
debuts,dˈeɪbjuz,/dɪˈbjuːts/,google/gemma-2-9b-it
decay,dəkˈeɪ,/dɪˈkeɪ/,google/gemma-2-9b-it
decide,dɪsˈaɪd,/dɪˈsaɪd/,google/gemma-2-9b-it
deciding,dəsˈaɪdɪŋ,/dɪˈsaɪdɪŋ/,google/gemma-2-9b-it
